2025-05-12 18:40:24,895 [Worker-12: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.test:springStarter:0.0.1-SNAPSHOT @ C:\Users\keduit\Desktop\spring\springStarter\pom.xml.
2025-05-12 18:40:25,146 [Worker-12: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-05-12 18:40:25,147 [Worker-12: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-05-12 18:40:25,150 [Worker-12: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\keduit\Desktop\spring\springStarter\src\test\resources
2025-05-12 18:42:11,118 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2025-05-12 18:44:08,647 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013 [361])
2025-05-12 18:44:08,648 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013
2025-05-12 18:44:08,648 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\aopalliance-1.0.jar
2025-05-12 18:44:08,648 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\guice-5.1.0.jar
2025-05-12 18:44:08,648 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\httpclient-4.5.14.jar
2025-05-12 18:44:08,648 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\httpcore-4.4.16.jar
2025-05-12 18:44:08,648 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\jansi-2.4.1.jar
2025-05-12 18:44:08,648 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\jcl-over-slf4j-1.7.36.jar
2025-05-12 18:44:08,648 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-artifact-3.9.9.jar
2025-05-12 18:44:08,649 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-builder-support-3.9.9.jar
2025-05-12 18:44:08,649 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-compat-3.9.9.jar
2025-05-12 18:44:08,649 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-core-3.9.9.jar
2025-05-12 18:44:08,649 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-embedder-3.9.9.jar
2025-05-12 18:44:08,649 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-model-3.9.9.jar
2025-05-12 18:44:08,649 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-model-builder-3.9.9.jar
2025-05-12 18:44:08,649 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-plugin-api-3.9.9.jar
2025-05-12 18:44:08,649 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-repository-metadata-3.9.9.jar
2025-05-12 18:44:08,649 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-api-1.9.22.jar
2025-05-12 18:44:08,649 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-connector-basic-1.9.22.jar
2025-05-12 18:44:08,649 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-impl-1.9.22.jar
2025-05-12 18:44:08,650 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-named-locks-1.9.22.jar
2025-05-12 18:44:08,650 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-provider-3.9.9.jar
2025-05-12 18:44:08,650 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-spi-1.9.22.jar
2025-05-12 18:44:08,650 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-file-1.9.22.jar
2025-05-12 18:44:08,650 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-http-1.9.22.jar
2025-05-12 18:44:08,650 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-wagon-1.9.22.jar
2025-05-12 18:44:08,650 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-util-1.9.22.jar
2025-05-12 18:44:08,650 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-settings-3.9.9.jar
2025-05-12 18:44:08,650 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-settings-builder-3.9.9.jar
2025-05-12 18:44:08,650 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-shared-utils-3.4.2.jar
2025-05-12 18:44:08,650 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\org.eclipse.sisu.inject-0.9.0.M3.jar
2025-05-12 18:44:08,650 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
2025-05-12 18:44:08,651 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-build-api-0.0.7.jar
2025-05-12 18:44:08,651 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-build-api-1.2.0.jar
2025-05-12 18:44:08,651 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-cipher-2.0.jar
2025-05-12 18:44:08,651 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-classworlds-2.8.0.jar
2025-05-12 18:44:08,651 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-component-annotations-2.1.0.jar
2025-05-12 18:44:08,651 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-interpolation-1.27.jar
2025-05-12 18:44:08,651 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-sec-dispatcher-2.0.jar
2025-05-12 18:44:08,651 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-utils-3.5.1.jar
2025-05-12 18:44:08,651 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-xml-3.0.1.jar
2025-05-12 18:44:08,651 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-file-3.5.3.jar
2025-05-12 18:44:08,651 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-http-3.5.3.jar
2025-05-12 18:44:08,652 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-http-shared-3.5.3.jar
2025-05-12 18:44:08,652 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-provider-api-3.5.3.jar
2025-05-12 18:44:08,653 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.4.0.jre [29])
2025-05-12 18:44:08,653 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\com.google.guava_33.4.0.jre.jar
2025-05-12 18:44:08,653 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.17 [608])
2025-05-12 18:44:08,653 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\slf4j.api_2.0.17.jar
2025-05-12 18:44:08,653 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [45])
2025-05-12 18:44:08,653 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2025-05-12 18:44:08,653 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [41])
2025-05-12 18:44:08,654 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\jakarta.annotation-api_1.3.5.jar
2025-05-12 18:44:08,654 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [77])
2025-05-12 18:44:08,654 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.apache.commons.cli_1.9.0.jar
2025-05-12 18:44:08,654 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [79])
2025-05-12 18:44:08,654 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.apache.commons.commons-codec_1.16.0.jar
2025-05-12 18:44:08,654 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [30])
2025-05-12 18:44:08,654 [Worker-3: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\com.google.guava.failureaccess_1.0.2.jar
2025-05-12 18:44:08,659 [Worker-3: Launching springStarter] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\keduit\Desktop\spring\springStarter":
2025-05-12 18:44:08,660 [Worker-3: Launching springStarter] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -Dstyle.color=always 
2025-05-12 18:44:25,038 [Worker-11: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013 [361])
2025-05-12 18:44:25,038 [Worker-11: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013
2025-05-12 18:44:25,039 [Worker-11: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\aopalliance-1.0.jar
2025-05-12 18:44:25,039 [Worker-11: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\guice-5.1.0.jar
2025-05-12 18:44:25,039 [Worker-11: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\httpclient-4.5.14.jar
2025-05-12 18:44:25,039 [Worker-11: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\httpcore-4.4.16.jar
2025-05-12 18:44:25,039 [Worker-11: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\jansi-2.4.1.jar
2025-05-12 18:44:25,039 [Worker-11: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\jcl-over-slf4j-1.7.36.jar
2025-05-12 18:44:25,039 [Worker-11: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-artifact-3.9.9.jar
2025-05-12 18:44:25,039 [Worker-11: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-builder-support-3.9.9.jar
2025-05-12 18:44:25,039 [Worker-11: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-compat-3.9.9.jar
2025-05-12 18:44:25,039 [Worker-11: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-core-3.9.9.jar
2025-05-12 18:44:25,040 [Worker-11: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-embedder-3.9.9.jar
2025-05-12 18:44:25,040 [Worker-11: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-model-3.9.9.jar
2025-05-12 18:44:25,040 [Worker-11: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-model-builder-3.9.9.jar
2025-05-12 18:44:25,040 [Worker-11: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-plugin-api-3.9.9.jar
2025-05-12 18:44:25,040 [Worker-11: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-repository-metadata-3.9.9.jar
2025-05-12 18:44:25,040 [Worker-11: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-api-1.9.22.jar
2025-05-12 18:44:25,040 [Worker-11: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-connector-basic-1.9.22.jar
2025-05-12 18:44:25,040 [Worker-11: Launching springStarter] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\keduit\Desktop\spring\sts-4.30.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-impl-1.9.22.jar
